
0, 0, 0, 0, 0, 0, 2.000000e-01, 0, 1.000000e+00
50, 22, 3, 4, 0, 0, 2.500000e-02, 4, 0.000000e+00, 3.702667e-01,communication
52, 22, 4, 0, 0, 0, 1.250000e-02, 4, 0.000000e+00, 1.895285e-02,optimization
52, 23, 4, 0, 0, 0, 1.250000e-02, 4, 0.000000e+00, 3.824489e-01,communication
54, 23, 4, 1, 0, 0, 1.250000e-02, 4, 0.000000e+00, 1.995134e-02,optimization
54, 24, 4, 1, 0, 0, 1.250000e-02, 4, 0.000000e+00, 3.611317e-01,communication
56, 24, 4, 2, 0, 0, 1.250000e-02, 4, 0.000000e+00, 1.793671e-02,optimization
56, 25, 4, 2, 0, 0, 1.250000e-02, 4, 0.000000e+00, 3.861053e-01,communication
58, 25, 4, 3, 0, 0, 1.250000e-02, 4, 0.000000e+00, 1.991701e-02,optimization
58, 26, 4, 3, 0, 0, 1.250000e-02, 4, 0.000000e+00, 3.813365e-01,communication
60, 26, 4, 4, 0, 0, 1.250000e-02, 4, 0.000000e+00, 1.795101e-02,optimization
60, 27, 4, 4, 0, 0, 1.250000e-02, 4, 0.000000e+00, 3.717597e-01,communication
62, 27, 5, 0, 0, 0, 6.250000e-03, 4, 0.000000e+00, 2.291131e-02,optimization
62, 28, 5, 0, 0, 0, 6.250000e-03, 4, 0.000000e+00, 3.722360e-01,communication
64, 28, 5, 1, 0, 0, 6.250000e-03, 4, 0.000000e+00, 1.892161e-02,optimization
64, 29, 5, 1, 0, 0, 6.250000e-03, 4, 0.000000e+00, 3.596587e-01,communication
66, 29, 5, 2, 0, 0, 6.250000e-03, 4, 0.000000e+00, 2.191854e-02,optimization
66, 30, 5, 2, 0, 0, 6.250000e-03, 4, 0.000000e+00, 3.788140e-01,communication
68, 30, 5, 3, 0, 0, 6.250000e-03, 4, 0.000000e+00, 2.191901e-02,optimization
68, 31, 5, 3, 0, 0, 6.250000e-03, 4, 0.000000e+00, 3.610983e-01,communication
70, 31, 5, 4, 0, 0, 6.250000e-03, 4, 0.000000e+00, 1.991725e-02,optimization
70, 32, 5, 4, 0, 0, 6.250000e-03, 4, 0.000000e+00, 3.860974e-01,communication
72, 32, 5, 0, 1, 0, 6.250000e-03, 4, 0.000000e+00, 2.487564e-02,optimization
72, 0, 0, 0, 0, 0, 2.000000e-01, 0, 1.000000e+00
74, 0, 0, 0, 0, 0, 2.000000e-01, 0, 1.000000e+00, 2.662604e-01,communi
76, 0, 0, 0, 0, 0, 2.000000e-01, 0, 1.000000e+00, 8.023500e-03,communi
78, 0, 0, 0, 0, 0, 2.000000e-01, 0, 1.000000e+00, 9.956360e-03,communi
80, 0, 0, 0, 0, 0, 2.000000e-01, 0, 1.000000e+00, 4.230297e-01,communi
80, 0, 0, 0, 0, 0, 2.000000e-01, 4, 0.000000e+00, 7.977962e-03,opti_update_initial
80, 0, 0, 0, 0, 0, 2.000000e-01, 4, 0.000000e+00, 1,incre
80, 1, 0, 0, 0, 0, 2.000000e-01, 4, 0.000000e+00, 3.493004e-01,communication
82, 1, 0, 1, 0, 0, 2.000000e-01, 4, 0.000000e+00, 1.393199e-02,optimization
82, 2, 0, 1, 0, 0, 2.000000e-01, 4, 0.000000e+00, 3.545487e-01,communication
84, 2, 0, 2, 0, 0, 2.000000e-01, 4, 0.000000e+00, 1.396275e-02,optimization
84, 3, 0, 2, 0, 0, 2.000000e-01, 4, 0.000000e+00, 3.480496e-01,communication
86, 3, 0, 3, 0, 0, 2.000000e-01, 4, 0.000000e+00, 1.794624e-02,optimization
86, 4, 0, 3, 0, 0, 2.000000e-01, 4, 0.000000e+00, 3.561368e-01,communication
